股票代码,股票简称,最新价,最新涨跌幅,个股热度[20240606],个股热度排名[20240606],market_code,code
300832.SZ,新产业,74.20,-1.422,5607.0,4567,33,300832
002394.SZ,联发股份,6.28,-2.485,5598.0,4568,33,002394
600548.SH,深高速,10.58,0.095,5586.0,4569,17,600548
600980.SH,北矿科技,12.74,-3.265,5581.0,4570,17,600980
002911.SZ,佛燃能源,9.45,-1.047,5578.0,4571,33,002911
300923.SZ,研奥股份,15.16,-6.478,5568.0,4572,33,300923
688184.SH,帕瓦股份,12.66,-7.927,5565.5,4573,17,688184
002871.SZ,伟隆股份,7.57,-4.780,5562.0,4574,33,002871
300997.SZ,欢乐家,13.13,-3.456,5558.0,4575,33,300997
603813.SH,原尚股份,9.12,-7.317,5556.5,4576,17,603813
300240.SZ,飞力达,4.75,-3.061,5552.5,4577,33,300240
000782.SZ,美达股份,4.26,-1.389,5548.0,4578,33,000782
603699.SH,纽威股份,19.56,-0.711,5546.0,4579,17,603699
688216.SH,气派科技,14.47,-6.404,5538.5,4580,17,688216
688266.SH,泽璟制药,55.66,0.198,5537.5,4581,17,688266
000040.SZ,东旭蓝天,,,5531.0,4582,33,000040
688697.SH,纽威数控,16.41,-4.371,5528.0,4583,17,688697
603163.SH,圣晖集成,26.06,-3.696,5497.0,4584,17,603163
688232.SH,新点软件,19.33,-5.245,5493.5,4585,17,688232
603387.SH,基蛋生物,8.36,-3.016,5468.0,4586,17,603387
688531.SH,日联科技,64.54,-3.166,5463.5,4587,17,688531
300800.SZ,力合科技,9.30,-4.124,5458.5,4588,33,300800
002088.SZ,鲁阳节能,13.97,-0.781,5456.0,4589,33,002088
300983.SZ,尤安设计,14.91,-6.403,5453.5,4590,33,300983
001332.SZ,锡装股份,23.49,-4.976,5453.0,4591,33,001332
603707.SH,健友股份,12.81,-0.698,5446.5,4592,17,603707
301087.SZ,可孚医疗,35.41,-2.586,5439.0,4593,33,301087
300577.SZ,开润股份,21.00,0.000,5427.0,4594,33,300577
301057.SZ,汇隆新材,10.90,-6.115,5425.0,4595,33,301057
002674.SZ,兴业科技,10.37,-3.175,5418.5,4596,33,002674
600883.SH,博闻科技,5.52,-5.963,5418.0,4597,17,600883
688319.SH,欧林生物,9.89,0.610,5417.0,4598,17,688319
603056.SH,德邦股份,14.85,-0.402,5405.0,4599,17,603056
002760.SZ,凤形股份,12.82,-7.570,5404.0,4600,33,002760
688488.SH,艾迪药业,13.90,-4.664,5399.5,4601,17,688488
603926.SH,铁流股份,8.25,-5.063,5391.0,4602,17,603926
600337.SH,美克家居,2.27,-0.873,5390.5,4603,17,600337
300149.SZ,睿智医药,4.13,-6.136,5386.5,4604,33,300149
301283.SZ,聚胶股份,29.44,-4.756,5384.0,4605,33,301283
603939.SH,益丰药房,44.00,-0.812,5383.5,4606,17,603939
603033.SH,三维股份,12.49,-2.498,5375.0,4607,17,603033
688651.SH,盛邦安全,27.18,-8.945,5372.5,4608,17,688651
600897.SH,厦门空港,13.23,-1.416,5362.0,4609,17,600897
600179.SH,安通控股,,,5346.0,4610,17,600179
688114.SH,华大智造,49.10,-4.158,5341.5,4611,17,688114
838402.BJ,硅烷科技,7.56,-4.061,5340.5,4612,151,838402
002790.SZ,瑞尔特,10.71,-2.725,5334.5,4613,33,002790
688617.SH,惠泰医疗,453.89,-2.743,5333.5,4614,17,688617
688369.SH,致远互联,15.50,-6.118,5331.5,4615,17,688369
605222.SH,起帆电缆,16.96,-4.127,5331.0,4616,17,605222
600694.SH,大商股份,19.20,-2.588,5328.5,4617,17,600694
601686.SH,友发集团,4.91,-2.772,5312.5,4618,17,601686
002287.SZ,奇正藏药,20.62,-2.552,5307.5,4619,33,002287
300449.SZ,汉邦高科,3.67,-6.378,5304.0,4620,33,300449
003041.SZ,真爱美家,12.38,-3.807,5302.0,4621,33,003041
688381.SH,帝奥微,17.61,-4.449,5301.0,4622,17,688381
300126.SZ,锐奇股份,4.19,-6.889,5290.5,4623,33,300126
000637.SZ,ST实华,3.48,-2.247,5290.0,4624,33,000637
603203.SH,快克智能,20.70,-2.266,5285.0,4625,17,603203
603159.SH,上海亚虹,9.94,-5.603,5269.0,4626,17,603159
301273.SZ,瑞晨环保,14.58,-8.186,5263.0,4627,33,301273
600136.SH,*ST明诚,1.55,-3.727,5260.5,4628,22,600136
002399.SZ,海普瑞,9.62,-2.533,5254.0,4629,33,002399
688507.SH,索辰科技,76.33,-3.757,5253.0,4630,17,688507
603617.SH,君禾股份,5.04,-5.441,5249.0,4631,17,603617
603676.SH,卫信康,8.21,-4.867,5236.5,4632,17,603676
603238.SH,诺邦股份,9.78,-4.678,5230.5,4633,17,603238
600898.SH,*ST美讯,0.97,-4.902,5229.5,4634,22,600898
688416.SH,恒烁股份,36.27,-2.788,5227.0,4635,17,688416
301237.SZ,和顺科技,19.40,-4.434,5221.5,4636,33,301237
688070.SH,纵横股份,31.29,-8.079,5221.0,4637,17,688070
301288.SZ,清研环境,10.45,-6.780,5211.5,4638,33,301288
603339.SH,四方科技,9.24,-2.737,5199.0,4639,17,603339
838163.BJ,方大新材,15.30,0.131,5197.5,4640,151,838163
002940.SZ,昂利康,15.39,-6.273,5196.5,4641,33,002940
300749.SZ,顶固集创,5.17,-5.657,5186.5,4642,33,300749
603297.SH,永新光学,65.66,-2.611,5184.5,4643,17,603297
688611.SH,杭州柯林,25.29,-5.670,5177.0,4644,17,688611
301309.SZ,万得凯,24.56,-7.669,5175.5,4645,33,301309
688197.SH,首药控股,42.61,-3.313,5165.5,4646,17,688197
603380.SH,易德龙,19.27,-3.312,5164.5,4647,17,603380
688206.SH,概伦电子,12.93,-5.413,5158.5,4648,17,688206
873169.BJ,七丰精工,5.50,-7.095,5156.0,4649,151,873169
430090.BJ,同辉信息,2.32,-12.121,5155.0,4650,151,430090
688305.SH,科德数控,65.44,-1.816,5152.5,4651,17,688305
300828.SZ,锐新科技,10.47,-4.558,5144.5,4652,33,300828
300668.SZ,杰恩设计,14.38,-8.987,5138.5,4654,33,300668
300973.SZ,立高食品,32.22,-3.821,5138.5,4653,33,300973
301227.SZ,森鹰窗业,20.02,-4.712,5134.5,4655,33,301227
688028.SH,沃尔德,15.70,-4.733,5125.0,4656,17,688028
605319.SH,无锡振华,18.36,-2.960,5117.0,4657,17,605319
605033.SH,美邦股份,12.34,-6.373,5104.5,4658,17,605033
603170.SH,宝立食品,12.91,-2.345,5089.5,4659,17,603170
600261.SH,阳光照明,2.96,-2.951,5087.5,4660,17,600261
688646.SH,逸飞激光,27.06,-4.886,5082.5,4661,17,688646
300886.SZ,华业香料,15.02,-6.708,5072.0,4662,33,300886
688698.SH,伟创电气,28.12,-1.506,5060.5,4663,17,688698
688380.SH,中微半导,15.71,-3.738,5056.0,4664,17,688380
831396.BJ,许昌智能,5.47,-3.014,5049.0,4665,151,831396
688001.SH,华兴源创,21.14,-3.426,5046.5,4666,17,688001
600289.SH,*ST信通,1.29,-0.769,5046.0,4667,22,600289
688627.SH,精智达,45.70,-2.662,5044.5,4668,17,688627
605369.SH,拱东医疗,44.90,-5.831,5035.5,4669,17,605369
832149.BJ,利尔达,3.06,-4.969,5034.0,4670,151,832149
605500.SH,森林包装,6.10,-3.481,5033.0,4671,17,605500
000023.SZ,*ST深天,1.90,-5.000,5030.0,4672,33,000023
839493.BJ,并行科技,40.90,-3.310,5026.5,4673,151,839493
603557.SH,ST起步,1.65,-3.509,5023.5,4674,22,603557
688739.SH,成大生物,25.95,-2.517,5018.0,4675,17,688739
300453.SZ,三鑫医疗,6.60,-5.579,5015.0,4677,33,300453
300633.SZ,开立医疗,39.47,-1.865,5015.0,4676,33,300633
603086.SH,先达股份,3.89,-5.353,5014.0,4678,17,603086
603599.SH,广信股份,13.48,-1.606,5013.0,4679,17,603599
000029.SZ,深深房A,11.20,-2.862,4994.0,4680,33,000029
300550.SZ,和仁科技,9.09,-8.643,4986.5,4681,33,300550
300834.SZ,星辉环材,17.16,-2.500,4982.5,4682,33,300834
000761.SZ,本钢板材,2.69,-3.237,4978.5,4683,33,000761
688484.SH,南芯科技,31.17,-1.672,4977.0,4684,17,688484
831961.BJ,创远信科,8.77,-8.264,4961.5,4685,151,831961
688133.SH,泰坦科技,23.20,-5.461,4960.0,4686,17,688133
605003.SH,众望布艺,16.02,-3.378,4956.5,4687,17,605003
300986.SZ,志特新材,6.87,-4.848,4951.0,4688,33,300986
300652.SZ,雷迪克,19.71,-4.227,4950.5,4689,33,300652
600851.SH,海欣股份,4.93,-4.642,4948.0,4690,17,600851
603567.SH,珍宝岛,12.09,-2.185,4944.0,4691,17,603567
600716.SH,凤凰股份,2.66,-3.273,4941.0,4692,17,600716
605055.SH,迎丰股份,4.20,-4.977,4937.5,4693,17,605055
688593.SH,新相微,8.97,-5.579,4937.0,4694,17,688593
688520.SH,神州细胞,42.91,-1.334,4935.5,4695,17,688520
688118.SH,普元信息,12.91,-6.652,4934.0,4696,17,688118
002391.SZ,长青股份,4.68,-2.703,4933.0,4697,33,002391
688719.SH,爱科赛博,38.02,-2.010,4926.0,4698,17,688719
600382.SH,广东明珠,4.02,-1.951,4921.0,4699,17,600382
688592.SH,司南导航,35.30,-5.413,4918.5,4700,17,688592
688332.SH,中科蓝讯,52.90,-1.819,4915.0,4701,17,688332
301003.SZ,江苏博云,20.96,-6.429,4900.5,4703,33,301003
603041.SH,美思德,10.10,-3.349,4900.5,4702,17,603041
600234.SH,*ST科新,2.01,-5.189,4899.0,4704,22,600234
300689.SZ,澄天伟业,11.90,-7.823,4897.5,4705,33,300689
600051.SH,宁波联合,5.30,-3.986,4896.0,4706,17,600051
605050.SH,福然德,9.43,-2.984,4892.5,4707,17,605050
603036.SH,如通股份,10.66,-4.137,4891.0,4708,17,603036
688306.SH,均普智能,3.74,-6.733,4881.5,4709,17,688306
300495.SZ,*ST美尚,,,4878.0,4710,33,300495
301263.SZ,泰恩康,12.62,-4.898,4877.5,4712,33,301263
603665.SH,康隆达,21.24,-1.984,4877.5,4711,17,603665
430718.BJ,合肥高科,10.42,0.096,4877.0,4713,151,430718
839719.BJ,宁新新材,8.04,2.160,4876.5,4714,151,839719
301070.SZ,开勒股份,40.93,-7.398,4875.0,4715,33,301070
000900.SZ,现代投资,3.76,-2.083,4871.0,4716,33,000900
001222.SZ,源飞宠物,12.04,-3.526,4865.0,4717,33,001222
301062.SZ,上海艾录,9.77,-6.952,4853.5,4718,33,301062
688360.SH,德马科技,11.42,-5.464,4846.5,4719,17,688360
000567.SZ,海德股份,9.38,-2.596,4846.0,4720,33,000567
688382.SH,益方生物,7.87,-5.861,4843.5,4721,17,688382
603808.SH,歌力思,6.85,-3.521,4835.0,4722,17,603808
603255.SH,鼎际得,30.45,-2.871,4833.0,4723,17,603255
688573.SH,信宇人,17.70,-5.801,4831.5,4724,17,688573
688091.SH,上海谊众,24.20,-5.506,4821.0,4725,17,688091
300492.SZ,华图山鼎,103.00,-5.305,4817.0,4726,33,300492
688655.SH,迅捷兴,7.87,-3.554,4810.0,4727,17,688655
002884.SZ,凌霄泵业,19.32,-1.278,4802.5,4728,33,002884
605060.SH,联德股份,14.90,-4.057,4800.5,4729,17,605060
000695.SZ,滨海能源,7.76,-1.523,4795.0,4730,33,000695
605377.SH,华旺科技,21.39,0.047,4794.0,4731,17,605377
301028.SZ,东亚机械,8.29,-5.473,4793.5,4732,33,301028
002801.SZ,微光股份,20.25,-3.110,4788.0,4733,33,002801
603590.SH,康辰药业,26.01,-3.845,4782.5,4734,17,603590
300396.SZ,迪瑞医疗,22.60,-2.796,4778.5,4735,33,300396
603978.SH,深圳新星,9.41,-1.672,4778.0,4736,17,603978
301107.SZ,瑜欣电子,22.20,-4.393,4766.5,4737,33,301107
833284.BJ,灵鸽科技,5.51,2.416,4756.5,4738,151,833284
688798.SH,艾为电子,52.18,-1.566,4755.5,4739,17,688798
000096.SZ,广聚能源,9.42,-1.773,4738.5,4740,33,000096
688289.SH,圣湘生物,18.54,-1.331,4729.0,4741,17,688289
603040.SH,新坐标,19.33,-2.913,4723.5,4742,17,603040
688135.SH,利扬芯片,14.74,-3.974,4714.5,4743,17,688135
300953.SZ,震裕科技,57.66,-4.060,4711.0,4744,33,300953
688051.SH,佳华科技,15.54,-6.946,4703.5,4745,17,688051
600608.SH,ST沪科,2.15,-4.867,4688.0,4746,22,600608
603001.SH,ST奥康,4.64,-4.918,4678.5,4748,22,603001
603819.SH,神力股份,10.57,-5.625,4678.5,4747,17,603819
688188.SH,柏楚电子,197.50,-1.186,4668.0,4749,17,688188
000688.SZ,国城矿业,12.08,-0.902,4646.0,4750,33,000688
688148.SH,芳源股份,4.24,-6.608,4645.5,4751,17,688148
688633.SH,星球石墨,26.22,-3.461,4643.0,4752,17,688633
605298.SH,必得科技,10.54,-4.356,4636.0,4753,17,605298
688210.SH,统联精密,19.23,-8.906,4634.5,4754,17,688210
688152.SH,麒麟信安,40.63,-5.862,4633.0,4755,17,688152
002890.SZ,弘宇股份,9.84,-8.465,4632.5,4757,33,002890
603356.SH,华菱精工,11.79,-1.832,4632.5,4756,17,603356
002694.SZ,顾地科技,3.67,-4.675,4631.5,4758,33,002694
688292.SH,浩瀚深度,15.15,-5.666,4619.5,4759,17,688292
300929.SZ,华骐环保,7.10,-6.946,4603.0,4760,33,300929
002259.SZ,ST升达,2.48,-4.981,4599.0,4761,33,002259
605016.SH,百龙创园,22.35,-1.801,4590.5,4762,17,605016
603790.SH,雅运股份,9.50,-6.496,4588.5,4763,17,603790
688127.SH,蓝特光学,16.98,-2.020,4580.0,4764,17,688127
002755.SZ,奥赛康,9.74,-4.510,4564.5,4765,33,002755
603150.SH,万朗磁塑,25.03,-4.063,4560.5,4766,17,603150
838670.BJ,恒进感应,7.13,-7.523,4559.5,4767,151,838670
688071.SH,华依科技,22.58,-9.680,4558.5,4768,17,688071
600778.SH,友好集团,3.71,-3.133,4557.0,4769,17,600778
001211.SZ,双枪科技,14.69,-5.591,4549.5,4770,33,001211
688030.SH,山石网科,10.61,-5.098,4546.5,4771,17,688030
605266.SH,健之佳,37.03,-3.918,4543.5,4772,17,605266
301276.SZ,嘉曼服饰,21.19,-6.693,4529.0,4773,33,301276
600817.SH,宇通重工,8.58,-4.134,4521.5,4774,17,600817
688299.SH,长阳科技,11.90,-1.977,4510.0,4775,17,688299
688079.SH,美迪凯,6.85,-6.036,4502.0,4776,17,688079
603755.SH,日辰股份,23.49,-2.410,4486.5,4777,17,603755
688192.SH,迪哲医药,41.71,-0.879,4486.0,4778,17,688192
300048.SZ,合康新能,4.85,-3.387,4481.0,4779,33,300048
300897.SZ,山科智能,16.91,-5.741,4471.5,4780,33,300897
688372.SH,伟测科技,42.63,-3.792,4463.5,4781,17,688372
002923.SZ,润都股份,9.67,-4.068,4451.5,4782,33,002923
688165.SH,埃夫特,7.60,-4.523,4439.5,4783,17,688165
688173.SH,希荻微,10.04,-4.199,4423.5,4784,17,688173
300878.SZ,维康药业,14.65,-5.545,4419.0,4786,33,300878
688038.SH,中科通达,7.78,-8.146,4419.0,4785,17,688038
688095.SH,福昕软件,45.55,-4.827,4413.0,4787,17,688095
688639.SH,华恒生物,89.78,-3.317,4406.0,4788,17,688639
300640.SZ,德艺文创,3.75,-6.716,4404.0,4789,33,300640
688496.SH,清越科技,9.08,-6.872,4395.0,4790,17,688496
600080.SH,金花股份,6.14,-4.806,4383.0,4791,17,600080
300972.SZ,万辰集团,22.28,-5.992,4380.5,4792,33,300972
688428.SH,诺诚健华,7.45,-4.975,4376.0,4793,17,688428
603535.SH,嘉诚国际,16.63,-4.425,4369.5,4794,17,603535
002433.SZ,*ST太安,,,4351.5,4795,33,002433
301037.SZ,保立佳,11.48,-6.515,4348.0,4796,33,301037
835985.BJ,海泰新能,5.28,-4.174,4345.0,4797,151,835985
002785.SZ,万里石,23.15,-2.976,4344.0,4798,33,002785
873570.BJ,坤博精工,38.40,-5.091,4342.5,4799,151,873570
300741.SZ,华宝股份,16.80,-3.282,4341.5,4800,33,300741
301051.SZ,信濠光电,25.10,-4.199,4331.0,4801,33,301051
835579.BJ,机科股份,13.85,-6.229,4329.0,4802,151,835579
872931.BJ,无锡鼎邦,8.22,-4.971,4325.0,4803,151,872931
300345.SZ,华民股份,6.17,-1.280,4319.5,4804,33,300345
688391.SH,钜泉科技,31.00,-0.800,4315.0,4805,17,688391
002961.SZ,瑞达期货,11.44,-4.027,4306.0,4806,33,002961
688551.SH,科威尔,31.79,-5.387,4299.0,4807,17,688551
688733.SH,壹石通,15.82,-4.871,4283.0,4808,17,688733
002034.SZ,旺能环境,13.91,-1.278,4274.5,4809,33,002034
688087.SH,英科再生,26.97,-3.541,4268.5,4810,17,688087
300385.SZ,雪浪环境,3.32,-8.287,4259.5,4811,33,300385
301365.SZ,矩阵股份,9.50,-5.754,4256.0,4812,33,301365
301279.SZ,金道科技,15.90,-3.049,4254.0,4813,33,301279
688330.SH,宏力达,20.58,-6.199,4238.0,4814,17,688330
688533.SH,上声电子,26.94,-4.026,4235.0,4815,17,688533
600790.SH,轻纺城,3.26,-3.264,4215.0,4816,17,600790
688107.SH,安路科技,21.72,-4.233,4203.0,4817,17,688107
873703.BJ,广厦环能,15.32,-6.128,4197.5,4818,151,873703
688230.SH,芯导科技,31.99,-3.761,4197.0,4819,17,688230
835305.BJ,云创数据,9.36,-4.587,4191.0,4820,151,835305
688622.SH,禾信仪器,15.13,-8.690,4184.5,4822,17,688622
871263.BJ,莱赛激光,9.56,-9.126,4184.5,4821,151,871263
688103.SH,国力股份,26.30,-3.415,4160.5,4823,17,688103
688061.SH,灿瑞科技,22.60,-5.360,4159.5,4824,17,688061
002308.SZ,威创股份,,,4152.0,4825,33,002308
688260.SH,昀冢科技,14.41,-4.885,4126.0,4826,17,688260
301223.SZ,中荣股份,13.77,-3.233,4123.0,4827,33,301223
688177.SH,百奥泰,24.37,-6.089,4122.5,4828,17,688177
600568.SH,ST中珠,1.43,-4.667,4116.0,4829,22,600568
688003.SH,天准科技,33.43,-0.742,4115.5,4830,17,688003
300211.SZ,亿通科技,5.06,-7.832,4112.5,4831,33,300211
831627.BJ,力王股份,9.17,-7.374,4086.5,4832,151,831627
688529.SH,豪森智能,12.73,-4.286,4079.5,4833,17,688529
688108.SH,赛诺医疗,10.11,-3.254,4078.0,4834,17,688108
300154.SZ,瑞凌股份,5.21,-5.100,4070.0,4835,33,300154
688280.SH,精进电动,4.12,-6.998,4067.0,4837,17,688280
836433.BJ,大唐药业,3.65,-6.410,4067.0,4836,151,836433
688236.SH,春立医疗,15.64,-3.754,4063.5,4838,17,688236
688337.SH,普源精电,28.45,-5.482,4061.5,4839,17,688337
688580.SH,伟思医疗,27.63,-5.409,4031.5,4840,17,688580
688429.SH,时创能源,11.90,-7.176,4023.5,4841,17,688429
837006.BJ,晟楠科技,11.49,-5.276,4015.0,4842,151,837006
688669.SH,聚石化学,10.38,-8.060,4007.0,4843,17,688669
688501.SH,青达环保,15.58,-0.511,4003.5,4844,17,688501
603661.SH,恒林股份,47.64,-2.716,4002.5,4845,17,603661
603112.SH,华翔股份,10.96,-3.436,3999.0,4846,17,603112
603181.SH,皇马科技,9.69,-3.003,3993.5,4847,17,603181
837023.BJ,芭薇股份,11.28,-5.607,3977.5,4848,151,837023
688310.SH,迈得医疗,22.80,-8.544,3969.0,4849,17,688310
000669.SZ,ST金鸿,1.44,-5.263,3968.5,4850,33,000669
300673.SZ,佩蒂股份,13.64,-2.292,3966.0,4851,33,300673
688151.SH,华强科技,12.90,-3.153,3963.5,4852,17,688151
832491.BJ,奥迪威,12.15,-4.255,3958.5,4853,151,832491
688161.SH,威高骨科,21.80,-3.965,3953.5,4854,17,688161
688143.SH,长盈通,24.50,-4.521,3951.0,4855,17,688143
688618.SH,三旺通信,39.58,-6.475,3947.0,4856,17,688618
300662.SZ,科锐国际,20.10,-4.739,3933.5,4857,33,300662
688278.SH,特宝生物,53.36,-1.094,3926.5,4859,17,688278
833873.BJ,中设咨询,2.82,-0.353,3926.5,4858,151,833873
688209.SH,英集芯,11.40,-2.314,3921.0,4860,17,688209
688045.SH,必易微,23.70,-6.213,3912.0,4861,17,688045
301203.SZ,国泰环保,27.89,-4.092,3905.5,4862,33,301203
603992.SH,松霖科技,16.43,-5.520,3896.5,4863,17,603992
002872.SZ,ST天圣,3.45,-2.817,3889.0,4864,33,002872
300143.SZ,盈康生命,7.18,-4.901,3882.5,4866,33,300143
603727.SH,博迈科,13.43,-2.256,3882.5,4865,17,603727
605008.SH,长鸿高科,14.22,-2.736,3879.5,4867,17,605008
688238.SH,和元生物,4.92,-6.107,3871.5,4868,17,688238
603192.SH,汇得科技,13.33,-6.259,3871.0,4869,17,603192
603282.SH,亚光股份,17.41,-5.019,3867.5,4870,17,603282
688315.SH,诺禾致源,11.74,-7.559,3867.0,4871,17,688315
301160.SZ,翔楼新材,37.60,-1.751,3857.5,4872,33,301160
301011.SZ,华立科技,14.82,-6.024,3843.5,4873,33,301011
688205.SH,德科立,29.33,-3.424,3825.0,4874,17,688205
605259.SH,绿田机械,19.15,-3.380,3821.0,4875,17,605259
837748.BJ,路桥信息,13.42,-7.192,3818.5,4876,151,837748
605151.SH,西上海,14.51,-3.716,3808.0,4877,17,605151
300980.SZ,祥源新材,15.15,-7.622,3798.5,4878,33,300980
001225.SZ,和泰机电,27.73,-4.741,3796.0,4880,33,001225
600628.SH,新世界,5.66,-2.582,3796.0,4879,17,600628
688302.SH,海创药业,26.27,-7.760,3784.5,4881,17,688302
301356.SZ,天振股份,13.07,-4.249,3783.5,4882,33,301356
301088.SZ,戎美股份,10.98,-4.355,3783.0,4883,33,301088
605007.SH,五洲特纸,13.10,-3.250,3780.0,4884,17,605007
688147.SH,微导纳米,29.70,-1.851,3776.5,4885,17,688147
830799.BJ,艾融软件,8.85,-4.324,3773.0,4886,151,830799
835670.BJ,数字人,9.13,-6.070,3770.0,4887,151,835670
002200.SZ,ST交投,5.11,-5.019,3764.5,4888,33,002200
688776.SH,国光电气,61.20,-5.991,3754.5,4890,17,688776
301188.SZ,力诺特玻,16.04,-3.779,3750.0,4891,33,301188
301043.SZ,绿岛风,22.63,-5.708,3746.0,4892,33,301043
603151.SH,邦基科技,11.92,-3.716,3744.5,4893,17,603151
688459.SH,哈铁科技,8.32,-4.806,3743.5,4894,17,688459
688298.SH,东方生物,27.47,-5.276,3740.5,4895,17,688298
003018.SZ,金富科技,7.51,-3.222,3731.5,4896,33,003018
688685.SH,迈信林,35.35,-1.806,3729.5,4897,17,688685
688671.SH,碧兴物联,17.86,-6.000,3722.0,4898,17,688671
688046.SH,药康生物,11.41,-2.144,3719.5,4899,17,688046
301259.SZ,艾布鲁,21.00,-1.409,3697.0,4900,33,301259
688004.SH,博汇科技,9.84,-8.720,3696.5,4901,17,688004
603060.SH,国检集团,6.29,-2.329,3688.0,4903,17,603060
688281.SH,华秦科技,93.68,-0.868,3688.0,4902,17,688281
603889.SH,新澳股份,7.56,-0.787,3677.5,4904,17,603889
301015.SZ,百洋医药,30.61,-0.617,3671.0,4905,33,301015
605599.SH,菜百股份,13.70,-0.146,3666.5,4906,17,605599
688317.SH,之江生物,14.13,-3.285,3644.5,4907,17,688317
301286.SZ,侨源股份,29.51,-1.960,3630.0,4908,33,301286
301335.SZ,天元宠物,16.29,-4.904,3622.0,4909,33,301335
688356.SH,键凯科技,62.84,-3.323,3620.0,4911,17,688356
832171.BJ,志晟信息,5.58,-5.902,3620.0,4910,151,832171
688505.SH,复旦张江,6.53,-4.532,3610.5,4913,17,688505
688553.SH,汇宇制药,13.14,-2.739,3610.5,4912,17,688553
688092.SH,爱科科技,30.33,-3.714,3601.0,4914,17,688092
688489.SH,三未信安,26.66,-1.624,3591.5,4915,17,688489
301006.SZ,迈拓股份,11.53,-4.395,3583.5,4916,33,301006
603948.SH,建业股份,16.60,-3.545,3574.5,4917,17,603948
603800.SH,道森股份,20.50,-3.756,3572.0,4918,17,603800
605128.SH,上海沿浦,27.53,-2.995,3566.5,4919,17,605128
832469.BJ,富恒新材,10.00,-2.629,3565.0,4920,151,832469
688433.SH,华曙高科,21.95,-0.408,3554.0,4921,17,688433
871478.BJ,巨能股份,11.56,-6.924,3550.0,4922,151,871478
688196.SH,卓越新能,25.40,-4.404,3539.5,4923,17,688196
688105.SH,诺唯赞,21.86,-2.236,3530.5,4924,17,688105
688565.SH,力源科技,4.15,-9.586,3528.5,4925,17,688565
300470.SZ,中密控股,35.98,-1.235,3527.0,4926,33,300470
605166.SH,聚合顺,10.62,-1.484,3523.0,4927,17,605166
300992.SZ,泰福泵业,14.28,-6.053,3518.5,4928,33,300992
688689.SH,银河微电,18.34,-2.912,3503.0,4929,17,688689
002937.SZ,兴瑞科技,19.88,-3.636,3500.5,4930,33,002937
300955.SZ,嘉亨家化,12.70,-4.511,3492.5,4931,33,300955
300695.SZ,兆丰股份,36.83,-2.695,3487.5,4932,33,300695
835368.BJ,连城数控,26.82,-2.720,3476.0,4933,151,835368
001238.SZ,浙江正特,20.50,-2.567,3454.0,4934,33,001238
834058.BJ,华洋赛车,19.00,-2.614,3449.5,4935,151,834058
688448.SH,磁谷科技,17.59,-4.402,3444.0,4936,17,688448
002656.SZ,ST摩登,1.09,-3.540,3440.0,4937,33,002656
688057.SH,金达莱,9.93,-3.592,3437.0,4938,17,688057
002098.SZ,浔兴股份,5.63,-4.738,3436.5,4939,33,002098
002986.SZ,宇新股份,13.40,-2.475,3434.5,4941,33,002986
603685.SH,晨丰科技,10.04,-4.834,3434.5,4940,17,603685
688678.SH,福立旺,10.16,-6.273,3429.5,4942,17,688678
603826.SH,坤彩科技,37.85,-0.838,3425.5,4943,17,603826
601339.SH,百隆东方,5.08,-1.359,3423.5,4944,17,601339
688503.SH,聚和材料,53.07,-3.157,3421.5,4945,17,688503
688511.SH,天微电子,20.08,-6.951,3410.5,4946,17,688511
688662.SH,富信科技,23.76,-4.884,3392.5,4947,17,688662
832982.BJ,锦波生物,162.57,-1.675,3377.5,4948,151,832982
301130.SZ,西点药业,23.50,-3.807,3369.5,4949,33,301130
688581.SH,安杰思,77.13,-3.346,3349.0,4950,17,688581
301065.SZ,本立科技,15.83,-4.696,3346.5,4951,33,301065
